window_id,window_start,window_end,window_rows,time_span_hours,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,token_id,token_distance
window_051096_051143,2024-06-26T15:00:00,2024-06-26T18:55:00,48,3.9166666666666665,2.54853618297499,-1.0903621990215722,1.0680619350180367,-2.017439780603627,1.2718318121088086,0.8107915070968784,-0.9352673648796174,1.512733947857019,2,3.0823857174638425
window_051108_051155,2024-06-26T16:00:00,2024-06-26T19:55:00,48,3.9166666666666665,2.3558766485618206,-0.1316961211545755,1.3000098190385514,-2.110935996811301,1.63523039847903,0.5290139641348681,-0.5496266599305693,1.3618652956741764,2,3.132842722126952
window_051120_051167,2024-06-26T17:00:00,2024-06-26T20:55:00,48,3.9166666666666665,1.8633582723847788,-0.22754970979718128,1.0527869484134336,-2.3786432441419367,1.3823003640917488,0.11000432654215588,-0.5444731325316722,1.2531743100666357,2,3.0314328823364827
window_051132_051179,2024-06-26T18:00:00,2024-06-26T21:55:00,48,3.9166666666666665,1.3411343105302695,-0.66652731535528,0.5844431050674321,-2.5140134556537643,0.889783732662894,-5.509668767222474e-05,-0.5254022604884547,1.20879497899269,2,3.011613610831142
window_051144_051191,2024-06-26T19:00:00,2024-06-26T22:55:00,48,3.9166666666666665,1.2954677510607446,-0.37088868934182934,-0.0013419753383744962,-2.4817486437104845,0.6174200007611563,-0.10360807226491704,-0.7385123881945278,1.2769901026185535,2,3.073795317412844
window_051156_051203,2024-06-26T20:00:00,2024-06-26T23:55:00,48,3.9166666666666665,1.1085430031160264,-0.5091033896197212,-0.6570465957419404,-2.414518954968346,0.5071604762172164,-0.37530843225425387,-1.0291470212820162,1.1349472809907486,2,3.2286676974814896
window_051168_051215,2024-06-26T21:00:00,2024-06-27T00:55:00,48,3.9166666666666665,0.9950504426057205,-0.7197337547215716,-3.8443130398177545,-2.5884464575485753,-0.06298581398325208,-0.5195060446841111,0.29457812703480946,1.240005288709602,5,2.8214772825841745
window_051180_051227,2024-06-26T22:00:00,2024-06-27T01:55:00,48,3.9166666666666665,0.46936740230544033,-0.4824728830488551,-4.723428693578961,-2.163618133488317,0.21958795566464961,-0.5962746157421986,0.5105631656463897,1.002865819989689,5,2.321842929805855
window_051192_051239,2024-06-26T23:00:00,2024-06-27T02:55:00,48,3.9166666666666665,-0.012475175528611628,-0.976591004498515,-4.231185806112321,-1.6078017132701263,0.8149779040289091,-0.1864398983297895,0.6852915563575496,0.8370273209554381,5,2.14112735579493
window_051204_051251,2024-06-27T00:00:00,2024-06-27T03:55:00,48,3.9166666666666665,-0.8235130424808756,-2.2238065525369697,-1.1540400092133194,-0.8657830569430589,1.214623485218348,1.086815490951885,-0.15733464448905612,0.992284473365669,1,2.0168474642474967
window_051216_051263,2024-06-27T01:00:00,2024-06-27T04:55:00,48,3.9166666666666665,-0.8838071371876446,-2.508223742894799,-0.498126190215415,-1.0007560135621172,1.4696294138386172,0.9864084915586792,0.21507232959281683,0.9433299376842202,1,1.687706189346148
window_051228_051275,2024-06-27T02:00:00,2024-06-27T05:55:00,48,3.9166666666666665,-1.1858958064338891,-2.3516746437711826,0.3030226183226708,-1.0931862717589305,1.3197040285495585,1.1092114125699208,0.614951862705192,1.301545332281671,1,1.761929539897217
window_051240_051287,2024-06-27T03:00:00,2024-06-27T06:55:00,48,3.9166666666666665,-1.0510383989372942,-2.1957671553341163,0.9257223557339525,-1.0362382162752692,1.5386113672441724,1.1294242928488578,0.8749107001315978,1.2753837713600478,1,1.9671818156194498
window_051252_051299,2024-06-27T04:00:00,2024-06-27T07:55:00,48,3.9166666666666665,-1.0396918786063378,-2.384784940291896,1.370358154454583,-0.9997198974673159,1.550599229819815,1.067912622145446,0.9775430914241906,1.1161529925784603,1,2.0918407717375236
window_051264_051311,2024-06-27T05:00:00,2024-06-27T08:55:00,48,3.9166666666666665,-0.6363094589546263,-2.132021205858234,1.0911954401379715,-0.6438617911469953,1.7333390607799748,0.7925510258894355,0.5653028427874772,0.4412908587044806,1,1.4875000519084496
window_051276_051323,2024-06-27T06:00:00,2024-06-27T09:55:00,48,3.9166666666666665,0.12236080422130129,-1.7334262973841565,0.5506697963628078,-0.20682011239477371,1.822591605571965,1.0097937011771525,-0.07765950928087409,0.26914028914296706,1,1.7534041393216633
window_051288_051335,2024-06-27T07:00:00,2024-06-27T10:55:00,48,3.9166666666666665,0.8203268020738219,-1.5226313457765464,0.009239430539034333,0.08134582268911636,1.5721293148891002,1.3419166077966194,-0.7401718294519912,0.19504958906608708,1,2.5283760997987894
